ID	GSM442435	GSM442437	GSM442538	GSM442540	GSM442567	GSM442568	GSM463624	GSM463625	GSM510424	GSM510425	GSM510426	GSM510427	GSM510428	GSM510429	GSM510430	GSM510431	GSM510483	GSM510484	GSM510485	GSM510487	GSM510488	GSM510489	GSM510490	GSM510491	GSM510492	GSM510493	GSM510494	GSM510495	GSM510496	GSM510497.x	GSM510498	GSM510499	GSM510500	GSM510501	GSM510502	GSM510503	GSM510504	GSM510505	GSM510506	GSM510497.y	GSM730634	GSM730635	GSM730636	GSM730637.x	GSM730638	GSM730639	GSM730640	GSM730641	GSM730642	GSM561031	GSM720644	GSM730655	GSM730637.y	GSM730657	GSM730658	GSM730659	GSM835124	GSM835125	GSM835126	GSM730643	GSM1429347
DR_0032	-0.643673297	0.076456541	-0.025558304	0.203615777	-0.146379957	-0.207255184	0.584826052	-0.0873562	-0.35594654	-0.26501465	-0.34661913	-0.4368124	-0.36474705	-0.4548211	-0.29720497	-0.21204281	-0.4717188	-0.37019825	-1.5499763	-0.5479479	-0.6677904	-0.44322968	-0.6275234	-2.7846456	-2.5939474	-2.5443468	-2.6072474	-1.7080288	-1.7877111	-1.9282207	-2.1085095	-1.2800221	-1.1935081	-0.82918406	-0.6784849	-0.77233887	-0.75771236	-0.9699528	-0.7672882	-1.9282207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045	-0.422	-0.72	NA	1.357
DR_0033	0.002817507	-0.111548087	-0.548846507	-0.015145112	NA	0.359214202	0.644363249	-0.0539724	0.029472351	0.5108762	0.31376314	0.11147928	0.3080392	0.014013767	2.5216537	0.6414857	1.4393611	1.2735343	1.4085963	-0.23805618	0.27898407	1.2888288	0.41421175	-0.04504776	0.14470291	-0.06950474	0.01979208	0.34160423	0.35624695	0.043972015	-0.059370995	1.1159925	1.2315626	1.0228968	0.80208206	1.3924084	1.4615002	-0.96995307	0.5967274	0.043972015	-0.48883384	-0.3316483	-0.26434556	0.29793036	-0.22842664	0.7185469	-3.3356445	0.11509328	-0.6401602	NA	-2.0109968	-3.6263576	0.29793036	0.32150206	-0.099036366	-0.1639004	0.157	-0.504	-0.431	-0.66250336	2.128
DR_0034	0.082388388	0.218656154	NA	NA	NA	NA	0.075628298	-0.756886	0.8297739	0.93907166	1.2162466	1.2894969	0.73207855	0.9833789	0.5583353	0.5701194	-0.18764639	-0.2787547	-0.07857275	0.57095957	0.43515444	0.6154871	0.122553825	0.37174606	0.60627174	1.2284594	1.1640716	0.5370188	0.5536623	1.4906845	1.3946819	-0.6363449	-0.5382185	-0.5036483	-0.57812166	-0.07367897	-0.2566166	-0.96994945	0.508131	1.4906845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.049	-0.409	-0.502	NA	0.74
DR_0035	-0.416280661	0.002901778	NA	0.016990637	NA	0.219786689	0.109955399	-0.600491	-2.3767319	-2.5005717	-2.6531281	-2.4630136	-1.6718159	-1.9822221	-1.9172125	-1.8586683	-2.2874818	-2.5084276	-0.96455145	-2.6781354	-2.4671774	-1.1002407	-0.8938389	1.5549536	1.5384483	1.7739081	2.3175507	1.7002449	1.6925058	2.3649483	2.2136211	2.4525318	2.4914417	2.6121707	2.4557805	2.4579325	2.4860582	-0.96993383	3.0111094	2.3649483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118	-0.415	-0.556	NA	1.777
DR_0036	0.42168736	NA	0.1489716	NA	NA	-0.063741718	0.414948877	-0.0846805	-2.1926994	-2.1313381	-2.3119268	-2.5089345	-1.6150866	-1.3770099	-1.3844624	-1.3722086	-1.8763137	-1.7598877	-0.93327236	-2.601945	-2.6142988	-0.9874363	-0.58875275	-1.1909161	-1.0800786	-0.5793991	-1.4882944	-0.74448776	-0.8616538	-0.49023342	-0.57381916	0.29929256	0.4447174	1.0086417	1.2004313	0.78637886	0.4697609	-0.96994946	1.0753613	-0.49023342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.159	-0.846	-0.456	NA	1.06
DR_0037	-0.024799912	-0.1358368	-0.148497448	-0.307901375	-0.333633765	-0.017176165	0.120126251	-0.458067	0.38614845	0.12495136	-0.20165157	-0.015541077	0.069684505	2.7440155	-0.16803646	-0.39353704	-0.9639492	-0.11197519	0.5474119	0.20309782	0.017683506	-0.09867573	1.4094534	-1.9983215	-1.996088	-1.9260421	-2.1258821	-1.7480192	-1.9169607	-1.7315502	-2.011509	-2.2123795	-2.089139	-2.169057	-2.207385	-2.2118673	-2.0230112	-0.96993384	-1.8546457	-1.7315502	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.04333318	NA	NA	NA	NA	NA	NA	0.18	-0.665	-0.432	NA	0.956
DR_0038	0.229321994	-0.164398658	0.056720171	0.688963187	-0.093926257	0.329947308	-0.230785167	-0.287845	-0.38470078	-0.32463074	-0.3889923	-0.57483864	-0.5046768	-0.6355028	-0.62359047	-0.6873388	1.037106	1.0446949	0.6493597	0.9079342	0.9205589	0.52669716	0.644413	1.0567265	1.1264768	1.4526467	1.3186164	0.838645	0.9167285	1.1327634	1.239131	1.2305512	1.3185191	1.6542115	1.6702719	0.9805622	0.8828764	-0.96994557	1.4807663	1.1327634	-2.2439353	-2.6360855	-2.7655725	-2.4966054	-2.2855105	-2.39333	-1.7092516	-1.7211889	-0.4494614	NA	-0.6947411	-0.6633153	-2.4966054	0.5466667	0.16973078	-0.16389796	-0.313	-16.61	16.61	-0.21421725	1.919
DR_0039	-0.401177284	-0.038297176	-0.096657588	NA	0.044206956	0.027405648	-0.244096612	-0.335024	0.17084599	0.2788601	1.381918	1.1677141	0.6081743	-0.1678667	-0.16053963	0.6373005	1.136528	1.3012285	0.10191345	0.5832319	0.61555004	1.24399	1.281889	0.028865814	0.0213871	-0.682961	-0.85844755	-0.13396645	0.003383637	-0.590868	-0.5361066	1.3988953	1.519289	0.97659254	0.63714886	1.9944935	1.8838987	-0.96994743	0.482934	-0.590868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.419	-16.61	NA	NA	1.08
DR_0040	-0.019363877	0.055630205	NA	NA	0.541598532	0.952001485	NA	NA	0.2582388	0.21740341	0.2654047	0.25723743	0.32252598	0.69367504	0.4988737	0.23746967	0.36988258	0.33926582	0.8799753	0.45984364	0.45546055	0.36042404	0.38434505	0.84938526	1.0388098	1.5742638	-0.1738429	0.43212128	0.8875928	0.41189718	0.3314271	0.99127007	0.73131037	0.49104452	1.1513498	0.17228317	0.6476979	-0.96993179	0.6502352	0.41189718	1.6490564	1.1186981	1.0463364	1.252831	1.438693	1.3603809	1.4939224	1.5628793	-0.3969707	NA	0.009233415	-0.26664475	1.252831	-0.076974005	0.28953138	0.069565415	-0.363	-16.61	NA	-0.28189936	1.1
DR_0041	-0.038316864	0.141358867	0.052512571	0.396509497	0.013178809	0.087258688	0.126906955	-0.432595	-0.062137604	-0.044338226	-0.1464014	-0.03490734	0.003399849	0.0356493	0.08229256	0.19985962	0.10157776	0.13310528	0.56300926	0.63095856	0.46749592	0.53214836	0.43591595	1.0007553	1.0948648	1.1243062	1.0397959	1.0626869	0.9426336	0.7280035	0.518343	0.7412987	0.8289089	0.7799468	0.88897705	0.99824905	0.9792299	-0.96993721	0.5671358	0.7280035	-0.52824223	-1.213527	-1.3963525	-1.0939637	-1.2219017	-1.0435097	-0.24614637	-0.25934422	0.36755717	0.081666705	-0.10636582	-0.1616992	-1.0939637	0.7264019	-0.1290308	-0.07843092	-0.075	NA	1.585	0.2723059	0.972
DR_0042	-0.08885075	0.018868821	-0.044490309	0.074148398	-0.200789729	0.129414451	0.218767611	-0.302779	0.04580021	0.1440115	-0.15943432	-0.11872578	-0.17029858	0.01785469	-0.09711361	-0.20191574	0.41661072	0.6582742	0.13665056	-0.04316616	0.072995186	0.20705128	0.30559635	1.0174136	0.85161257	0.49307632	0.019251823	0.7650027	0.9185991	0.66344595	0.71225166	0.73029613	0.8113575	0.3155899	-0.002933025	0.59883404	0.7671051	-0.96992993	0.5681081	0.66344595	-0.22422874	-0.8555492	-0.77751744	-0.31790286	-0.38461155	-0.75577146	-0.07691021	-0.27246347	-0.02379185	NA	-0.18279344	-0.3044294	-0.31790286	0.56799203	0.29019243	0.004243612	-0.082	1	0	-0.11236215	1.401
DR_0043	0.272779806	-0.432681788	-0.004398297	-0.736830127	0.13599056	0.26736612	0.291049649	-0.0682608	0.18760014	0.34598923	0.02628231	-0.036924362	0.29209805	0.58395386	0.46514225	0.31596756	-0.43651342	-0.31681395	-0.22562075	0.13780403	0.11479378	0.055653572	-0.026509285	0.03688526	-0.12028408	-0.0222044	0.050486565	-0.07575464	-0.236197	-0.42415047	-0.39116	-0.18649197	0.058125496	0.31299448	-0.07183075	0.29232025	0.27598476	-0.96994526	-0.44437647	-0.42415047	2.9320722	1.0791397	2.1964238	1.1643472	1.4948511	1.2490616	1.5846405	2.236299	1.4568945	NA	-0.88355297	0.127426	1.1643472	-0.7258036	-0.75394094	-0.24689385	-0.267	0	NA	0.6355121	0.919
DR_0044	-0.16207671	0.389992865	NA	-0.072586631	0.059235802	0.009779444	-0.058633374	-0.846941	0.7903242	0.6992636	0.61620903	0.6111927	0.5907135	0.81420994	0.56994486	0.5543165	-0.025824547	0.0650754	-0.29320335	0.18593168	0.21451044	-0.05870056	-0.027829647	-0.9931984	-0.8935633	-0.5775595	-0.8478403	-0.97978497	-1.0936222	-1.3060336	-0.7045903	-0.86145735	-0.48439646	-0.8769388	-0.6836548	-1.3376303	-1.0863552	-0.96993335	-0.17541027	-1.3060336	1.3199925	1.2393298	1.1705556	0.65602696	1.592083	1.6414508	2.1293466	2.0565848	1.262103	NA	-0.31602544	-0.4835544	0.65602696	1.3391452	0.054990053	0.21012303	0.166	-1.362	NA	0.9327642	0.814
DR_0045	-0.839967469	-0.039426666	0.750889867	0.179566435	0.089548538	0.045776999	0.025799994	-0.91056	1.0017891	0.90751266	1.3859577	1.1240516	0.5977001	0.9630637	0.72049284	0.80241585	1.1581635	1.315095	1.65375	1.2758932	1.3654032	1.4863186	1.3410368	0.8915796	0.92772865	0.7557845	0.51474524	0.675972	0.73902607	0.6162262	0.8349018	0.77839804	0.87916374	1.1438332	0.8207817	0.96403885	0.84197044	-0.96994558	0.9119911	0.6162262	3.9418006	2.2572186	1.871091	1.8570529	1.1611763	2.8800104	0.98628366	1.6598387	-6.971077	NA	0.5411009	1.1547765	1.8570529	-0.5789623	-0.22963741	-0.36367723	NA	-0.3	-0.692	-0.66250336	1.406
DR_0046	-0.162139199	0.082070185	0.149893514	-0.04302071	0.112646749	-0.005990864	-0.246967132	-0.320009	0.60597515	0.4581585	0.38350868	0.49495506	0.28767204	0.74547195	0.47767115	0.10876179	0.65001583	0.8040595	0.74385977	0.641531	0.6218529	0.22442818	0.45870686	2.4151058	2.2749996	3.8065734	3.8291502	2.1394129	2.266634	3.0124903	3.136015	2.5052958	2.412405	4.178147	4.047936	2.4869738	2.538682	-0.96992994	3.402954	3.0124903	0.86230606	0.729155	1.0807899	1.0251232	1.389484	1.1727693	0.7302877	0.99467653	0.37833607	NA	-0.12438934	-0.005053237	1.0251232	0.18399858	0.19211133	-0.13987601	NA	-0.354	0.21	0.33749664	1.353
DR_0047	0.430298786	-0.083004929	-0.033678025	NA	0.086434066	-0.042717227	-0.095717993	-0.62283	0.33460283	0.18918514	0.06732321	0.2223301	0.115348816	0.32347536	0.11960268	0.12928772	0.27813768	1.871167	0.31481266	0.292171	0.14204216	-0.14514542	-0.25626993	0.082182884	-0.13343525	0.21244669	0.3471589	-0.34366703	-0.28359032	-0.36805534	-0.21142387	0.28364372	0.078707695	0.03674078	0.09224224	-0.5447464	-0.5504532	-0.96992538	-0.08047199	-0.36805534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.098	-1.418	-0.267	NA	1.066
DR_0048	0.191488517	-0.213967731	-0.455963741	-0.187991693	NA	-0.032721974	0.132513945	-0.520405	-0.16426563	-0.044491768	-0.017866611	-0.17343855	-0.25000858	0.2659588	0.29512978	-0.26136684	-0.37470102	-0.002003193	0.41425657	-0.3039732	-0.051898956	-0.23015213	-0.31702232	2.051444	2.233676	1.9801383	1.8944917	1.8453674	2.015317	2.1201735	2.1424417	2.3403988	2.2721758	2.2055998	2.4456272	2.3162413	2.1097174	-0.96994559	2.342802	2.1201735	0.19964218	0.31409687	0.32608375	0.5035736	0.69191724	0.86447066	0.42695442	0.5153338	-0.02852714	NA	-0.1457818	-0.31835178	0.5035736	0.46000904	0.003583551	-0.040158063	-0.095	-1.481	-0.396	0.13503617	1.27
DR_0049	-0.31175302	-0.01490985	-0.183115601	0.022317101	0.04283394	-0.032987522	-0.011748637	-0.954599	1.656663	0.8130436	0.73942757	1.0752349	1.1109939	2.0184784	0.30582142	0.4160757	1.7045541	1.2043533	0.52998114	1.6175628	1.5969281	1.9020996	2.0618439	0.53951263	0.60256004	0.6642685	0.50142145	0.20444107	0.24380875	0.48620892	0.52753067	0.46652985	0.41384983	0.56607246	0.58193636	0.124671936	0.21152306	-0.96992995	0.7428522	0.48620892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.06	-1.674	-0.413	NA	1.04
DR_0050	-0.299359251	0.05915999	0.250428674	-0.196587181	-0.908871593	0.227716836	NA	NA	-0.2933159	-0.2642336	-0.220994	-0.3707924	-0.32009697	-0.13066006	-0.2159357	-0.30222702	-0.36110544	-0.10093498	0.19836903	-0.30898762	-0.35066223	-0.22455978	-0.21221161	-0.19905567	-0.007006645	-0.40432644	-0.5680671	-0.40361023	-0.3046875	-0.5110998	-0.6022577	0.3866253	0.5139847	-0.07274246	0.13489819	0.74902534	0.46793556	-0.9699471	-0.4600439	-0.5110998	-0.38418743	-0.32833335	-0.23558423	0.06030257	0.41158864	0.4076596	-0.027805746	-0.2058256	-0.019140601	0.022240916	-0.21725908	-0.18545792	0.06030257	0.6308733	0.36915877	0.36563614	0.157	-0.958	-1.355	0.121561825	0.839
DR_0051	0.147873814	0.274685522	NA	-0.114442543	-0.151702549	0.045111665	0.650013352	-0.0446507	-0.30398846	-0.36551762	-0.27778625	-0.43652344	-0.16062164	-0.07185364	-0.00850296	-0.29129505	-0.16625881	-0.08498573	0.29263783	-0.279294	-0.17729282	-0.17508888	-0.04679203	1.3631711	1.6690016	1.9033895	1.8234742	1.4003134	1.5311556	1.7461891	1.5716314	1.2251177	1.2616944	1.0600672	1.4616203	1.4774613	1.3776493	-0.9699456	1.1843996	1.7461891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136	-0.944	-0.559	NA	0.842
DR_0052	-0.182727445	-0.138563804	-0.191156176	-0.222612806	-0.348762354	-0.102158339	0.476626361	-0.031082	0.21232033	0.18989563	-0.25503206	-0.036649227	-0.24367714	-0.56593037	-0.6240773	-0.32426834	-0.19900465	0.13192034	-1.297257	-0.5373378	-0.5537734	-1.8056087	-1.6252675	0.8469858	0.8489485	0.9311185	0.7442775	0.50607204	0.70782757	0.31725216	0.5117893	0.57535696	0.75923824	0.63139105	0.45950317	0.29577065	0.5696497	-0.96992996	0.3212881	0.31725216	1.1635983	1.220078	1.4746004	1.6705028	1.8846824	1.8183377	1.6228473	1.5482781	-0.2486996	NA	-0.24405628	-0.27331886	1.6705028	0.0589782	0.18298957	0.12395494	-0.258	-1.039	-0.216	-0.26084805	1.04
DR_0053	0.245263301	0.121206158	0.03195905	-0.325520024	-0.559460069	-0.056381952	0.290610556	-0.195366	0.985857	0.8687391	0.84217644	0.9667535	0.026608467	0.19748878	-0.6735568	-0.07651138	1.9257677	0.90601635	-0.5717964	0.37529087	0.34477615	-1.1379833	-0.63211536	-0.20590305	0.017669678	0.60581017	0.42103004	-0.31097698	-0.2782688	-0.024292946	0.027391434	0.037317753	-0.12590313	0.093960285	0.09359455	-0.17610455	-0.2685852	-0.96994561	-0.4779358	-0.024292946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.148	-0.671	-0.385	NA	0.928
DR_0054	-0.222822803	0.00545726	-0.142406971	-0.008887837	-0.202896856	0.101826533	NA	NA	2.7473726	2.7132826	3.0011606	3.2435508	2.6261377	2.6857858	2.821909	2.2625494	2.9760628	2.4779315	2.5660233	3.0531726	3.0096521	2.1980681	2.335414	1.7716875	1.7449303	1.6548159	-0.08489895	1.8152771	1.6713462	1.534502	1.8741875	1.8139234	1.4995298	2.3277042	2.3990197	1.9839721	2.1728735	-0.96992997	2.8863206	1.534502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.239	-0.661	-0.442	NA	1.059
DR_0055	0.006600901	0.067580101	NA	0.183322185	NA	0.153432369	0.204992947	-0.398567	1.1510277	1.2050924	1.1383152	0.879364	0.4276266	0.7975445	0.86662054	0.23882484	0.53296566	0.49451494	0.8649168	0.87395096	1.0922346	0.25610447	0.45492983	0.78918743	0.8374281	0.6667204	0.64204025	0.7129955	0.8974819	0.52953625	0.5762806	0.9630337	0.9264469	0.7829323	0.8651304	0.9933882	0.78746986	-0.96994562	1.0382996	0.52953625	-0.8170209	-1.2873135	-1.6363144	-0.8296577	-1.2589009	-1.1455057	-1.5458915	-0.7363842	-0.20560017	NA	-0.3820567	-0.23789199	-0.8296577	0.042066038	-0.14286056	-0.020920545	0.13	-0.907	-0.398	-0.16734979	0.823
DR_0056	-0.031513894	-0.101523862	-0.273335506	-0.633408808	NA	-0.024490571	NA	NA	0.5698247	0.6391945	-0.22285938	0.2474575	-1.4944263	0.3950281	0.51769304	0.04865837	0.118169785	-0.29150534	0.30536604	-0.0865922	-0.21205044	-1.2847409	0.11272669	-0.97141075	-1.0304918	-1.441637	-0.8754163	-1.2299685	-0.9815664	-1.605473	-1.6140747	-0.989748	-1.0149345	-0.74572897	-1.6191616	-1.3885689	-1.2319536	-0.96992998	-0.9109311	-1.605473	1.4302461	0.41654456	0.091798216	-0.5702797	0.87273955	-0.7604249	0.17892872	-0.26982424	-0.6401602	NA	-1.1834642	0.27697527	-0.5702797	-0.94463813	-0.032836705	-0.6963179	0.288	NA	NA	0.2786029	1.279
DR_0057	0.175605219	0.08456133	-0.09857272	-0.140872654	NA	0.114618997	0.16446225	-0.450169	-0.25833893	-0.14726639	-0.5103712	-0.38114357	-0.0983448	0.21937561	0.624516	0.012062073	-0.067528725	-0.23664618	0.18011999	-0.23504305	-0.4714837	0.08366394	-0.47571945	-1.3754225	-1.3032446	-1.4183016	-1.4888706	-0.88116646	-0.98938656	-1.3843164	-1.6552076	-1.3228083	-1.2153358	-1.6917973	-1.7759342	-1.2061253	-1.3356428	-0.96993718	-1.9690104	-1.3843164	0.35551524	0.32332397	0.42011204	0.3769186	0.36926007	0.37609142	0.37028137	0.34923255	0.4277438	NA	-0.20125549	-0.12934276	0.3769186	0.4703654	-0.14265957	-0.16568896	0.274	NA	0	0.18684	1.022
DR_0058	-0.194263351	0.477822475	-0.078230385	1.015033837	NA	NA	NA	NA	-0.71462345	-0.48003864	-0.4098587	-0.5262127	-0.019406796	1.0008378	-0.704267	0.47263575	-1.0813019	-0.72925043	-0.31063747	-0.08642006	-0.35627365	-1.2868838	0.06919241	-1.1780863	-1.1193323	-0.6721897	-1.0897729	-0.6427498	-0.64618254	-0.0986352	-0.4403472	-0.9867177	-1.1222906	-0.12889338	-0.36706734	-0.9284644	-1.2038841	-0.96994947	-0.47078276	-0.0986352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.126	-16.61	1.415	NA	0.778
DR_0059	0.292551256	-0.59530884	-0.026905975	-0.453145503	NA	0.025407631	0.358752276	-0.113913	-0.28220558	-0.6873555	-0.49603844	-0.6969576	-0.40239716	1.1161013	0.66826916	-0.13711691	-0.17974377	0.5781479	0.19611311	-0.33933496	-0.64818287	-0.5025139	-0.2586131	-0.8219309	-0.7070036	0.35778666	0.045420647	-0.5807018	-0.6605406	0.2767582	0.2681198	0.5273056	0.36427307	1.383553	1.7089834	0.4888916	0.47916985	-0.96993385	1.6471834	0.2767582	1.4955692	1.3359351	1.4378546	1.3582541	1.4395845	1.4503815	1.4440479	1.271056	1.1938299	NA	-0.02033481	0.21116516	1.3582541	0.18303211	0.29376614	-0.097009	-2.295	-1.083	-0.535	0.20953494	1.128
DR_0060	-0.079974988	-0.422355251	0.025452896	0.102421515	-0.287203476	0.1425857	0.604086263	-0.0362641	-1.1571255	-0.9545822	-0.7875562	-1.05233	-0.9001522	-0.90591	-0.7397313	-0.7487087	-1.2746053	-1.2271285	-0.96402264	-0.72112083	-0.67064285	-1.1280689	-1.125206	-1.8101978	-1.7885857	-0.43263674	-0.41181564	-1.809351	-1.8087921	-0.66026115	-0.53047657	-1.5336671	-1.5438929	-0.38513994	-0.69709015	-0.9917197	-1.5302854	-0.96994948	-0.48717165	-0.66026115	0.33918744	-0.05819726	-0.2465243	0.17953569	0.046324015	-0.06618506	0.26129285	0.27528217	0.18441081	NA	-0.2986599	-0.32160544	0.17953569	0.0531798	-0.4258757	-0.46175137	-1.238	-0.652	-1.041	-0.106285095	1.172
DR_0061	0.113154686	-0.278554551	-0.056959261	-0.212940237	NA	0.113462932	-0.023892015	-0.896402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.628	-1.077	NA	1.067
DR_0062	0.164635737	0.402962426	0.082706501	0.361856389	0.104851869	0.060348259	-0.212630837	-0.413184	1.2537737	1.4660482	1.7629828	1.555583	0.9894638	0.84473133	1.0736513	1.2255821	1.4985623	1.6253009	0.9092741	1.7935753	1.7350464	0.9889345	0.9064646	-1.7549591	-1.705615	-1.4588909	-1.8033705	-1.4483862	-1.3216553	-1.7781038	-1.8850632	0.68896294	0.6865473	0.63913107	0.3461151	0.8147707	0.9799433	-0.96995288	1.1472311	-1.7781038	1.9862297	0.6101643	0.34863135	-0.5359254	0.29189527	0.22053897	2.3482072	2.1511626	-0.25142658	NA	-0.061224997	-0.26722288	-0.5359254	0.12816446	0.06313819	-0.7199969	-0.834	-0.926	-3	-0.220595	0.815
DR_0063	-0.304354303	-0.124652127	0.210618319	0.087050337	-0.447481514	0.002621862	-0.181197103	-0.372206	0.21639585	0.4694085	-0.15564394	0.42252493	0.14831543	1.9281545	0.9672837	0.5777769	1.5379517	0.49838066	0.29821014	0.5211439	0.18863726	-0.37211132	0.5154252	-2.837963	-3.0646257	-1.3584623	-2.6343417	-2.8585577	-3.0098944	-2.3665867	-2.372714	-3.2696	-3.2355032	-3.2746391	-3.222104	-3.0357714	-3.1447134	-0.96994347	-3.1998115	-2.3665867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.519	-0.363	-3.322	NA	1.036
DR_0064	0.187377359	0.333032237	NA	0.103646848	-0.494735894	0.142629366	0.276526039	-0.251037	0.1569953	-1.9656382	0.13627434	0.41585302	1.1611583	0.8335726	-2.2459745	0.05273056	1.7738919	1.6233702	-2.3682847	1.6486809	2.0527198	0.32796407	1.475666	-0.046640873	-0.064623356	-0.90423536	-0.55797267	0.11283541	-0.17458534	0.14353466	0.6514101	0.16706228	0.058202744	0.5960212	0.19953036	-0.098018646	-0.14778185	-0.96993386	0.22609949	0.14353466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.182	-1.807	NA	NA	0.82
DR_0065	-0.297258664	-0.052758682	0.429567105	0.4492316	-0.153714321	0.020943146	0.411544097	-0.0524014	0.38261795	0.39000607	0.74709225	0.47867298	0.17388344	0.33632755	0.43527317	0.2703638	0.5447302	0.6735697	0.64666176	0.31131458	0.46477604	0.2038393	0.32417583	-1.9222665	-1.5769539	-1.0492365	-0.7507763	-1.6917639	-1.5393443	-0.74347115	-2.0722017	-1.5419931	-1.8560739	-2.280203	-0.9758339	-1.770936	-1.9952483	-0.96994744	-2.7298589	-0.74347115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.355	NA	2.322	NA	0.68
DR_0066	-0.051772987	0.511287346	0.198437954	-0.091053875	NA	-0.134623317	-0.213142057	-0.246765	-0.023653984	0.116853714	0.08035755	-0.04783535	-0.15865135	0.39753628	0.31488514	-0.053159714	-0.25973892	-0.20109892	0.26762295	0.090685844	0.029310226	0.017015457	0.001502037	-0.33819246	-0.22661781	-0.18326712	0.2965703	-0.709569	-0.690959	-0.20743608	-0.23899508	-0.36338425	-0.6400881	-0.27154255	-0.48825788	-0.9916158	-1.4081683	-0.96993535	-0.85363054	-0.20743608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.007	NA	2.737	NA	1.102
DR_0067	0.593452399	0.720724931	0.458518851	0.468932666	0.160818481	-0.048868605	0.013216097	-0.91665	-0.49914455	-0.3826971	-0.66237307	-0.5957489	-0.6380091	-0.3461933	-0.35542965	-0.521657	-0.68646955	-0.44796944	-0.23049831	-0.5558243	-0.55731297	-0.5821276	-0.53960705	-0.2796545	-0.18400002	-0.02588749	0.108884335	-0.40770817	-0.19786453	-0.40948296	-0.21355438	-0.07573509	-0.07400608	-0.081917286	0.002285957	-0.38234234	-0.34598064	-0.9699334	-0.31605053	-0.40948296	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.099193243	NA	NA	NA	NA	NA	NA	3.461	0.322	-0.55	NA	0.816
DR_0068	-0.068293775	-0.107299104	0.156622257	0.15473798	0.161034311	0.665439428	0.240036547	-0.324798	-1.1568899	-0.98861694	-0.9722624	-1.1753387	-1.1848879	-1.0167198	-0.9369087	-1.0292425	-1.2239351	-1.0520539	-0.72783756	-0.846941	-0.75047493	-0.47371387	-0.48542976	-0.3628931	-0.43383455	-0.38147712	-0.5059743	0.076314926	-0.18718863	-1.3178096	-0.9764147	-0.8119459	-0.742753	0.36846685	0.1555109	-0.79303074	-0.8781986	-0.96994949	0.109381676	-1.3178096	-0.5604108	-0.95015734	-1.1188047	-0.82958305	-0.7231913	-0.7427178	-1.0307302	-0.78675365	0.004419625	NA	-0.24679956	-0.21680051	-0.82958305	-0.10652107	-0.28322366	-0.16364375	-0.003	-0.53	-0.26	0.08610052	1.036
DR_0069	-0.091354942	-0.209901111	-0.160301809	-0.222220989	-0.118292747	-0.075926442	0.149250887	-0.281305	-2.0531611	-2.1852193	-2.0001793	-2.2276845	-2.1345358	-2.2509832	-2.1155424	-1.9508572	-1.7709732	-2.4246192	-1.5055037	-2.1717768	-2.0514998	-1.1551647	-1.5826936	-0.30519342	-0.2789774	0.7502637	-1.2745564	-0.5825238	-0.43783998	0.025006771	-0.2844057	-0.19470358	-0.25534678	0.17789459	-1.5393696	-0.42257452	-0.2411766	-0.96993387	-1.3668609	0.025006771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.164	-0.978	-0.134	NA	0.881
